"gene_id"	"brief.description"
"2974"	"WBGene00003173"	"mec-9 encodes a predicted extracellular protein containing six EGF-like repeats,five Kunitz-type protease inhibitor domains, and a glutamic acid-rich region possibly involved in protein-protein interactions; mec-9 encodes two proteins, only one of which, MEC-9L, appears to be required for normal mechanosensory response to gentle touch and proper functioning of the touch receptor neurons; mec-9 interacts genetically with mec-5, which encodes a unique C. elegans collagen secreted by the hypodermis; MEC-9L is expressed and secreted by the touch receptor neurons."
"2975"	"WBGene00003174"	"The mec-10 gene encodes an amiloride-sensitive Na+ channel protein (degenerin) required to sense gentle mechanical stimuli (e.g. touch) along the body wall; it is paralogous to mec-4, which has similar function in vivo."
"2976"	"WBGene00003175"	"mec-12 encodes an alpha-tubulin; MEC-12 is required for normal mechanosensory response to gentle touch, and specifically for formation of the 15-protofilament microtubule bundle present in the touch receptor neurons; mec-12 interacts genetically with mec-5, which encodes a unique C. elegans collagen secreted by the hypodermis; MEC-12 is highly expressed in the touch neurons as well as in several other neurons that do not contain the microfilament bundle, such as the ventral cord motorneurons; MEC-12 is acetylated in a manner that is dependent upon MEC-17 and W06B11.1, which encode paralogous alpha-tubulin acetyltransferases."
"2977"	"WBGene00003176"	"mec-14 encodes a protein with similarity to the beta-subunits of Shaker-type potassium channels, which are members of the aldo-keto reductase superfamily; MEC-14 is required for response to gentle touch by the six touch receptor neurons, and likely functions to regulate activity of the MEC-4 and MEC-10 degenerin channels; mec-14 expression is detected solely in the touch receptor neurons and is dependent on the MEC-3 LIM domain transcription factor; proper MEC-14 localization in the touch receptor neurons is dependent on MEC-12/alpha-tubulin."
"2978"	"WBGene00003177"	"mec-15 encodes an F-box protein with WD repeats; mec-15 is required for the proper development and function of the six touch receptor neurons, and thus for response to gentle touch; mec-15 interacts genetically with some alleles of mec-7 and mec-12 which encode an alpha- and beta-tubulin, respectively; MEC-15 is expressed in the touch receptor neurons during larval development."
"2979"	"WBGene00003178"	"mec-17 encodes an alpha-tubulin acetyltransferase; MEC-17 activity is required for maintaining the differentiated state of the touch receptor neurons, and hence the animal's touch sensitivity, during later stages of larval development; MEC-17 and W06B11.1 function redundantly for acetylation of K40 on MEC-12 alpha-tubulin; mec-17 is expressed solely in the touch receptor cells from late embryogenesis through adulthood, and this expression is dependent upon the MEC-3 LIM homeodomain transcription factor; in turn, as MEC-17 is necessary for maintaining differentiated touch receptors, its activity is required for continued expression of MEC-3 and the MEC-7 beta-tubulin."
"2980"	"WBGene00003179"	"mec-18 encodes a protein similar to firefly luciferase and plant protein 4-coumarate coA ligase; mec-18 is involved in sensory mechanotransduction; genetic interactions with other mec genes suggest that mec-18 may be involved in negative regulation of the degenerin channel in the touch receptor neurons; mec-18 is expressed exclusively in the touch cells."
"2981"	"WBGene00003180"	"med-1 encodes a GATA-type transcription factor; med-1 is an immediate target of maternal SKN-1 and, in the early embryo, participates in specifying the mesendoderm; MED-1 functions upstream of the END-1 and END-3 GATA-type transcription factors in endodermal cell fate specification."
"2982"	"WBGene00003181"	"The med-2 gene encodes a GATA-type transcription factor that is an immediate target of maternal SKN-1, and that participates in specifying the mesendoderm."
"2983"	"WBGene00003182"	"mef-2 encodes a transcription factor that is the sole C. elegans member of the MEF2 subgroup of MADS box transcription factors; loss of mef-2 activity does not result in a strong visible phenotype, although mef-2 mutant adults are slightly dumpy (Dpy); in vitro, MEF-2 is able to bind a consensus MEF2 DNA binding site and interact with the class II histone deacetylase encoded by C10E2.3 (hda-4/hda-7); mef-2 mRNA is detected at all stages of development and expression of mef-2 reporter gene fusions begins in neurons during late embryogenesis and continues in all tissues throughout postembryonic development; mef-2 mutations do not appear to interact with mutations in other myogenic factors such as hlh-1, hlh-8, pha-1, and unc-120."
"2984"	"WBGene00003183"	"mei-1 encodes, by alternative splicing, two slightly different isoforms of an ortholog of the catalytic subunit of katanin (OMIM:606696) that is required for oocyte meiotic spindle formation, for stable association of the meiosis I spindle with the oocyte cortex, and for microtubule severing; MEI-1 exists in a physical complex with MEI-2 at the polar ends of meiotic spindle microtubules and meiotic chromatin; MEI-1 must be inactivated for meiosis to give way to mitosis, and ectopic expression of MEI-1/MEI-2 during mitosis is normally lethal; MEI-1 is bound by the BTB protein MEL-26 (both in vivo and in vitro), which physically links MEI-1 to CUL-3 (an E3 ubiquitin ligase); CUL-3, in turn, promotes MEI-1 proteolysis by the 26S proteasome during the transition from meiosis to mitosis; the MEI-1/MEI-2 complex requires tubules containing the germline-enriched beta tubulin TBB-2 in vivo, but does not require tubules made from TBB-2's (superficially) redundant paralog TBB-1."
"2985"	"WBGene00003184"	"mei-2 encodes a novel protein that contains a region similar to the p80-targeting subunit of katanin that is required for embryonic viability, alignment of chromosomes at the metaphase plate, and establishment of the oocyte meiotic spindle together with MEI-1; can interact with MEI-1 in HeLa cells and this complex can function to disassemble microtubules, expressed in the germ line, throughout the cytoplasm of most mature oocytes within the proximal gonad, and localization is mutually dependent upon MEI-1"
"2986"	"WBGene00003185"	"mek-1 encodes a MAP kinase kinase (MAPKK) that is involved in the stress response to heavy metals and starvation, and that has the highest homology to mammalian MKK7."
"2987"	"WBGene00003186"	"mek-2 encodes a MAP kinase kinase; MEK-2 functions as a core component of Ras-mediated signal transduction pathways that regulate several biological processes including larval development, vulval development, cell migration, meiotic cell cycle progression, olfaction, and pathogen defense."
"2988"	"WBGene00003187"	"mel-1 was identified in a screen for maternal-effect lethal mutations."
"2989"	"WBGene00003189"	"mel-3 was identified in screens for maternal-effect lethal mutations on chromosome II; mel-3 is defined by two alleles that result in strict maternal-effect embryonic lethality."
"2990"	"WBGene00003190"	"mel-4 was identified in screens for maternal-effect lethal mutations on chromosome II; mutations in mel-4 generally result in strict maternal-effect embryonic lethality."
"2991"	"WBGene00003191"	"mel-5 was identified in screens for maternal-effect lethal mutations on chromosome II; mel-5 is defined by a single allele that results in maternal-effect embryonic lethality that is rescued to a small degree (9%) by mating with wild-type males."
"2992"	"WBGene00003192"	"mel-7 was identified in screens for maternal-effect lethal mutations on chromosome II; mel-7 is defined by a single allele that results in strict maternal-effect embryonic lethality."
"2993"	"WBGene00003193"	"mel-8 was identified in screens for maternal-effect lethal mutations on chromosome II; mel-8 is a highly mutable gene with multiple alleles that result in male-rescuable embryonic lethality."
"2994"	"WBGene00003194"	"mel-9 is essential for embryonic development, based on mutant phenotype."
"2995"	"WBGene00003195"	"mel-10 was identified in a screen for maternal-effect lethal mutations."
"2996"	"WBGene00003196"	"mel-11 encodes the C. elegans ortholog of the vertebrate smooth muscle myosin-associated phosphatase regulatory subunit (PP-1M); during development, mel-11 activity negatively regulates embryonic morphogenesis, and genetic analysis suggests that mel-11 acts with let-502, and in parallel to fem-2, in one of two redundant pathways that ensures proper embryonic elongation; prior to elongation, MEL-11 localizes to the cytoplasm but once elongation begins, MEL-11 redistributes to the plasma membrane in response to LET-502 kinase activity; once morphogenesis is complete, MEL-11 relocalizes to the cytoplasm."
"2997"	"WBGene00003197"	"mel-12 was identified in screens for maternal-effect lethal mutations on chromosome II; mel-12 is defined by a single allele that results in maternal-effect embryonic lethality that shows some zygotic rescue."
"2998"	"WBGene00003198"	"mel-13 was identified in screens for maternal-effect lethal mutations on chromosome II; mel-13 is defined by a single allele that results in strict maternal-effect embryonic lethality."
"2999"	"WBGene00003199"	"mel-14 was identified in a screen for maternal-effect lethal mutations."
"3000"	"WBGene00003201"	"mel-16 was identified in screens for maternal-effect lethal mutations on chromosome II; mel-16 is defined by a single allele that results in embryonic lethality."
"3001"	"WBGene00003202"	"mel-17 was identified in screens for maternal-effect lethal mutations on chromosome II; mel-17 is defined by a single allele that results in somewhat leaky embryonic lethality that shows a moderate degree (18%) of zygotic rescue."
"3002"	"WBGene00003203"	"mel-18 was identified in screens for maternal-effect lethal mutations on chromosome II; mel-18 is defined by at least two alleles that result in embryonic lethality, one of which shows very slight zygotic rescue."
"3003"	"WBGene00003204"	"mel-20 was identified in screens for maternal-effect lethal mutations on chromosome II; mel-20 is defined by two alleles that result in embryonic lethality, one of which shows nearly complete zygotic rescue."
"3004"	"WBGene00003205"	"mel-22 was identified in screens for maternal-effect lethal mutations on chromosome II; mel-22 is defined by a single allele that results in strict maternal-effect embryonic lethality."
"3005"	"WBGene00003206"	"mel-23 was identified in screens for dominant maternal-effect mutations causing embryonic lethality; mel-23 is defined by a single temperature-sensitive allele that results in multiple defects in cell division timing and cell positioning in the early embryo, with eventual arrest at the 28-cell stage, just prior to the onset of gastrulation; the mel-23 mutation also results in some nonconditional recessive zygotic lethality and dominant temperature-sensitive zygotic male mating defects; the molecular identity of mel-23 is not yet known."
"3006"	"WBGene00003207"	""
"3007"	"WBGene00003208"	""
"3008"	"WBGene00003209"	"mel-26 encodes a MATH and BTB/POZ domain-containing protein that functions as a novel substrate-specific adaptor of the CUL-3-containing E3 ubiquitin ligase; MEL-26 is required maternally for formation of mitotic spindles in the early embryo, and as a component of a ubiquitin ligase complex, for degradation of the microtubule-severing protein MEI-1 at the meiosis to mitosis transition; MEL-26 is also required maternally for embryonic morphogenesis; since MEL-26 contains a meprin-associated Traf homology (MATH) domain, it might be involved in apoptosis."
"3009"	"WBGene00003210"	"mel-28 encodes a large (1,784-residue) protein required for nuclear envelope assembly; MEL-28 is highly divergent from, but orthologous to human AT-hook-containing transcription factor 1 (AHCTF1); MEL-28 is found in nuclear pore complexes (NPCs) during interphase, kinetochores early in mitosis, and chromatin later in mitosis; mel-28 mutants were first identified in a screen for genes involved in cell division in the early embryo; mel-28 mutants or mel-28(RNAi) animals have no (or poorly visible) pronuclei and nuclear morphology generally, along with a weak mitotic spindle, aberrant chromatin segregation, and abnormally distributed nuclear envelope (NE) proteins and NPCs; MEL-28 is needed for normal localization of LMN-1 and EMR-1, and appears to be a stable structural component of the NE; maternal MEL-28 is needed for embryonic development."
"3010"	"WBGene00003211"	"mel-29 is involved in embryonic development, based on mutant phenotype; the molecular identity of mel-29 is unknown."
"3011"	"WBGene00003212"	"mel-30 is defined by a single mutation that results in strict maternal-effect lethality; homozygous mel-30(e2595) hermaphrodites produce embryos that arrest as a ball of cells, yet display many differentiated tissues, including gut, muscle, hypodermis, and neurons; mel-30(e2595) embryos also exhibit founder cell divisions that are slow relative to the germline-producing P-cell divisions; the molecular identity of mel-30 is not yet known."
"3012"	"WBGene00003213"	"mel-31 was identified in screens for essential genes in the dpy-17 region of the chromosome III central gene cluster; mel-31 is defined by a single mutation that results in variable sterility or maternal-effect embryonic lethality; the molecular identity of mel-31 is not yet known."
"3013"	"WBGene00003214"	"mel-32 encodes a serine hydroxymethyltransferase; by homology, MEL-32 is predicted to catalyze the biochemical reaction that converts serine to glycine and in the process transfers a methyl group to tetrahydrofolate and, thus, into the one-carbon pool used for a variety of cellular metabolic processes; in C. elegans MEL-32 activity is required maternally for embryonic development past the 100-cell stage."
"3014"	"WBGene00003215"	"mel-33 is essential for embryonic development, based on mutant phenotype; mel-33 mutants are maternal-effect lethals."
"3015"	"WBGene00003216"	""
"3016"	"WBGene00003217"	""
"3017"	"WBGene00003218"	"mep-1 encodes a zinc-finger protein; mep-1 is required for oocyte development and for maintenance of somatic versus germline differentiation; mep-1 is involved in posttranscriptional repression of the fem-3 mRNA via its 3' UTR in vivo and is also more broadly required for larval development; MEP-1 interacts with MOG-1, MOG-4, and MOG-5 and binds RNA nonspecifically; MEP-1 is a nuclear protein."
"3018"	"WBGene00003219"	"The mes-1 gene encodes a receptor tyrosine kinase-like protein that is required for unequal cell divisions in the early embryonic germline; during embryonic cell divisions, mes-1 is involved in positioning of the early mitotic spindle and of associated P granules."
"3019"	"WBGene00003220"	"mes-2 encodes a SET domain-containing protein that is orthologous to the Drosophila Polycomb group protein Enhancer of zeste [E(Z)]; as a member of a Polycomb-like chromatin repressive complex with MES-3 and MES-6, MES-2 is required maternally for normal germline development and during larval development, for anteroposterior patterning; during germline development, the MES-2/MES-3/MES-6 complex is believed to be essential for maintaining repression of the X chromosome, and in transgenic animals, the complex is necessary for germline repression of repetitive transgenes; in axial patterning, the MES-2/MES-3/MES-6 complex is required in somatic tissues for maintaining homeotic gene repression, acting upstream of the Hox genes lin-39, mab-5, and egl-5, as well as the egl-5 target gene lin-32; in addition, MES-2 activity is required for normal levels and localization of MES-3 in >24-cell-stage embryos; MES-2 expression is detected in the primordial germ cells and germline nuclei throughout development, in all nuclei in early embryos, and in somatic nuclei, including those of the male tail, in L2 and L3 larvae; in the nucleus, MES-2 appears to localize to chromatin."
"3020"	"WBGene00003221"	"mes-3 encodes a novel protein with no discernible motifs; however, as a member of a Polycomb-like chromatin repressive complex with MES-2 and MES-6, MES-3 is required maternally for normal germline development and during larval development, for anteroposterior patterning; during germline development, the MES-2/MES-3/MES-6 complex is believed to be essential for maintaining repression of the X chromosome, and in transgenic animals, the complex is necessary for germline repression of repetitive transgenes; in axial patterning, the MES-2/MES-3/MES-6 complex is required in somatic tissues for maintaining homeotic gene repression, acting upstream of the Hox genes lin-39, mab-5, and egl-5, as well as the egl-5 target gene lin-32; MES-3 expression is detected in the nuclei of all cells during early embryogenesis, in some somatic cells and the germline precursors Z2 and Z3 during late embryogenesis and the L1 larval stage; in adults, MES-3 is expressed at highest levels in oocytes and germline nuclei in the proximal meiotic region with expression in the pachytene region negatively regulated by the RNA-binding protein GLD-1; MES-3 appears to be localized primarily to the nucleoplasm with some chromosomal association detectable during metaphase and early anaphase; in >24-cell-stage embryos, normal MES-3 levels and localization are dependent upon wild-type activity of MES-2 and MES-6"
"3021"	"WBGene00003222"	"mes-4 encodes a SET domain-containing protein that also contains three plant homeodomain (PHD) fingers; MES-4 is required maternally for normal germline development, but in contrast to MES-2, -3, and -6, does not appear to be required for somatic anteroposterior patterning; in germline development, MES-4 activity is essential for regulating active chromatin states and for excluding the MES-2/MES-3/MES-6 chromatin repression complex from the autosomes; MES-4 is also required for germline silencing of repetitive transgene arrays; MES-4 localizes to autosomes, and is detectable in the distal, mitotic region of the germline, in meiotic germ cells during late pachytene, and in oocytes; MES-4 is detected in all somatic and germline nuclei of the early embryo, but by the 100-cell stage, its expression becomes restricted to the primordial germ cells, Z2 and Z3; exclusion of MES-4 from X chromosomes requires the activity of the MES-2, -3, -6 complex."
"3022"	"WBGene00003223"	"mes-5 was identified in screens for genes required maternally for germ-line development; mutations in mes-5 result in maternal-effect sterility; the molecular identity of mes-5 is not yet known."
"3023"	"WBGene00003224"	"mes-6 encodes a WD repeat-containing protein that is orthologous to Drosophila Extra sex combs (Esc); as a member of a Polycomb-like chromatin repressive complex with MES-2 and MES-3, MES-6 is required maternally for normal germline development and during larval development, for anteroposterior patterning; during germline development, the MES-2/MES-3/MES-6 complex is believed to be essential for maintaining repression of the X chromosome, and in transgenic animals, the complex is necessary for germline repression of repetitive transgenes; in axial patterning, the MES-2/MES-3/MES-6 complex is required in somatic tissues for maintaining homeotic gene repression, acting upstream of the Hox genes lin-39, mab-5, and egl-5, as well as the egl-5 target gene lin-32; MES-6 expression is detected in the nuclei of all cells during early embryogenesis, in the germline precursors Z2 and Z3 and faintly in some somatic cells during late embryogenesis and the L1 larval stage, widely in later larvae, and in germline and oocyte nuclei in adults; normal MES-6 distribution is dependent upon wild-type activity of MES-2 and MES-3, and likewise, distribution of MES-3 is dependent upon wild-type activity of MES-2 and MES-6"
"3024"	"WBGene00003225"	"mev-1 encodes the C. elegans ortholog of the succinate dehydrogenase cytochrome b560 subunit, an integral membrane protein that is a subunit of mitochondrial respiratory chain complex II (succinate-CoQ oxidoreductase); MEV-1 is required for oxidative phosphorylation, and mev-1 mutations result abnormal energy metabolism and increased sensitivity to oxidative stress and pathogen infection; a mev-1 deletion mutation also has a shortened lifespan; MEV-1 localizes to mitochondria."
"3025"	"WBGene00003226"	""
"3026"	"WBGene00003227"	"mev-3 was identified in screens for spontaneous mutations that result in resistance to methyl viologen (paraquat), cytotoxic as a result of its ability to generate reactive oxygen species; mev-3 mutant animals are resistant to paraquat treatment, yet hypersensitive to oxygen, displaying retarded development and reduced fecundity at high oxygen concentrations (50% or greater); the molecular identity of mev-3 is not yet known."
"3027"	"WBGene00003228"	"mex-1 encodes a CCCH-type zinc-finger protein that is required maternally for segregation of P granules, germ cell formation, and somatic cell differentiation in the early embryo; MEX-1 is expressed cytoplasmically in germ line blastomeres, is a component of P granules, and is required for restricting PIE-1 expression and function to these cells; mex-1 mRNA transcripts are also transiently associated with P granules."
"3028"	"WBGene00003229"	"mex-3 encodes two KH domain-containing RNA binding proteins; in the early embryo, maternally provided MEX-3 is required for specifying the identities of the anterior AB blastomere and its descendants, as well as for the identity of the P3 blastomere and proper segregation of the germline P granules; mex-3 mRNA is distributed uniformly in the syncytial core of the adult distal gonad, mature oocytes, and early 1-cell stage embryos, but then becomes more prominent in the AB blastomere and its daughters by the 4-cell stage after which it is rapidly degraded save for the D and P4 blastomeres; MEX-3 protein is also detected uniformly in the cytoplasm of oocytes and 1-cell stage embryos, but like the mRNA, becomes more abundant in AB and its daughters at the 2- and 4-cell stages, respectively, before disappearing; MEX-3 is also detected in association with P granules from the 2-cell stage until the late stages of embryogenesis."
"3029"	"WBGene00003230"	"mex-5 encodes a novel protein that contains two CCCH zinc finger motifs; maternally provided MEX-5, which functions partly redundantly with the highly similar CCCH finger protein MEX-6, is essential for transducing polarity cues and establishing soma/germline asymmetry in the early embryo; in regulating soma/germline asymmetry, MEX-5 interacts with, and activates, the SOCS-box protein ZIF-1, which functions as part of an E3 ubiquitin ligase complex that degrades germ plasm proteins in somatic blastomeres; accordingly, ectopic expression of MEX-5 throughout the early embryo results in reduced expression of germline proteins in germline blastomeres; MEX-5 activity is regulated in vivo by PLK-1 and PLK-2, which presumably bind and phosphorylate MBK-2-primed MEX-5; MEX-5 is a cytoplasmic protein expressed at uniform levels in oocytes and newly fertilized eggs; from the 1-cell to 4-cell stages of embryogenesis, MEX-5 expression is dynamic, with highest levels seen in the anterior AB blastomere and, for a time, its daughters, the anterior portion of the P1 blastomere, P1 centrosomes (both, then posterior only), and the EMS and C blastomeres; the asymmetric distribution of MEX-5 in early embryos depends upon a phosphorylation/dephosphorylation cycle by the PAR-1 kinase and PP2A phosphatases including LET-92, that regulate MEX-5's association with slow- or fast-diffusing RNA-containing complexes."
"3030"	"WBGene00003231"	"mex-6 encodes a CCCH zinc-finger protein highly similar to MEX-5 that functions with MEX-5 to affect embryonic viability, establish soma germline asymmetry in embryos and establish PIE-1, MEX-1, and POS-1 asymmetry in embryos, and also affects formation of intestinal cells; MEX-6 and MEX-5 may act downstream of the PAR proteins."
"3031"	"WBGene00003232"	"mgl-1 encodes a Group II metabotropic glutamate receptor (OMIM:604099, loss-of-function mutations in mice are associated with defects in long-term depression); by homology, MGL-1 is predicted to function as a pre-synaptic G protein-coupled receptor that, in response to glutamate binding, inhibits adenylyl cyclase activity; loss of mgl-1 activity reduces the excess fat of daf-7 mutants, indicating that mgl-1 plays a role in regulation of fat accumulation; in addition, loss of mgl-1 activity via large-scale RNAi screens indicates that, in C. elegans, MGL-1 is required for normal post-embryonic growth rates; an mgl-1::GFP reporter is expressed in interneurons, motor neurons, and pharyngeal neurons."
"3032"	"WBGene00003233"	"mgl-2 encodes a Group I metabotropic glutamate receptor (OMIM:604473, 604102, loss-of-function mutations in mice are associated with defects in long-term potentiation); by homology, MGL-2 is predicted to function as a post-synaptic G protein-coupled receptor that, in response to glutamate binding, stimulates phospholipase C activity and increases neuronal excitation, and in mammalian tissue culture cells, glutamate stimulation of MGL-2 does result in increased phosphoinositide turnover; a mutation in mgl-2 indicates that it is required for normal head movements and tap reversal reflexes, while loss of mgl-2 activity via large-scale RNAi screens indicates that MGL-2 is also required for embryogenesis; a mgl-2::GFP reporter is expressed in interneurons."
"3033"	"WBGene00003234"	""
"3034"	"WBGene00003235"	""
"3035"	"WBGene00003236"	"mif-3 encodes one of four C. elegans proteins with similarity to macrophage migration inhibitory factor (MIF); loss of mif-3 activity via RNAi results in decreased intestinal dipeptide transport and slightly increased fat storage; mif-3 is expressed throughout development, and its transcription is upregulated over 100-fold in dauer larvae; a mif-3::gfp promoter fusion is expressed in body wall and vulval muscles as well as in the pharynx; MIF-3 has also been detected in embryonic nuclei from the 8-cell stage through the comma stage of development."
"3036"	"WBGene00003237"	""
"3037"	"WBGene00003238"	"mig-1 encodes one of four C. elegans Frizzled-like receptors; mig-1 was initially identified in screens for animals with defective cell migrations, and its activity is required for proper migration of the QL neuroblast and the HSN neurons."
"3038"	"WBGene00003239"	"mig-2 encodes a member of the RhoG family of GTP-binding proteins; MIG-2 activity is required for migration of Q neuroblasts, HSN neurons, and CAN cells as well as neurite outgrowth and guidance; in regulating Q neuroblast migration and dendrite outgrowth, MIG-2 functions upstream of the ANI-1 anillin to asymmetrically regulate ANI-1 localization, and thus stabilize F-actin, at the leading edge and growth cone; MIG-2 is expressed in early embryos and in adults in the vulva, gonadal distal tip cells, and the sex myoblasts and their descendants."
"3039"	"WBGene00003240"	"mig-4 is required for the embryonic migration of the Z1 and Z4 cells and for proper adhesion of the gonad primordium to its substrate; the molecular identity of mig-4 is unknown."
"3040"	"WBGene00003241"	"mig-5 encodes one of three C. elegans Dishevelled homologs; as part of both canonical and non-canonical Wnt signaling pathways, mig-5 activity is required maternally and embryonically for cell migration, cell fate specification, and proper spindle orientation in the early embryo; cells affected by mig-5 mutations include the distal tip cells (DTCs), the QL neuroblast descendants (QL.d), the vulval precursor cells, and the P12 ectoblast; in the early embryo, MIG-5 functions downstream of MOM-2/Wnt and MOM-1/Porc, and redundantly with two other Dishevelled homologs, DSH-1 and DSH-2, in a non-canonical Wnt pathway that specifies the endoderm cell fate and regulates mitotic spindle orientation in the EMS and ABar blastomeres; in posteriorly directed QL.d migrations, MIG-5 functions downstream of EGL-20/Wnt and upstream of PRY-1/Axin in a canonical Wnt pathway to positively regulate Wnt signaling and effect MAB-5 expression in QL.d; a mig-5::GFP fusion is reportedly expressed in many cells in the embryo, migrating DTCs, P cells, and the nerve ring."
"3041"	"WBGene00003242"	"mig-6 encodes at least two protein isoforms (long and short) that are highly similar to the extracellular matrix proteins papilin and lacunin; mig-6 is an essential gene required for embryonic hypodermal cell enclosure and normal excretory canal cell function in L1 larvae; MIG-6(S) activity is required cell nonautonomously for the ventral to dorsal phase of distal tip cell (DTC) migration and appears to function by regulating the localization of the MIG-17 metalloproteinase and possibly the amount of functional EMB-9 or LET-2 collagen in the basement membrane; MIG-6(L) activity is required cell autonomously in the DTCs for regulating the rate at which the DTCs migrate at all phases; MIG-6 is expressed in embryos and larvae; in embryos, MIG-6 is expressed in body wall muscles, where it appears to localize to the cell surface; in larvae, MIG-6 is detected in the basement membranes of the gonad primordium, pharynx, and intestine."
"3042"	"WBGene00003243"	"mig-10 encodes proteins that contain, from N- to C-terminus, an RA-like (Ras association) domain, a PH (pleckstrin homology) domain, and a proline-rich motif, and that are homologous to the vertebrate RIAM, lamellopodin, and Grb7, Grb10, and Grb14 cytoplasmic adaptor proteins; during development, mig-10 activity is required for cell migration and for outgrowth of axons and excretory cell canals; in regulating axon outgrowth, MIG-10 likely functions downstream of UNC-6/Netrin and SLT-1/Slit and in concert with UNC-34, with which it interacts in vitro; MIG-10 also physically interacts with ABI-1 (Abelson interactor-1); mig-10::gfp reporter fusions are expressed in neurons as well as in pharyngeal and intestinal tissue; when expressed in tissue culture cells, a MIG-10::GFP fusion protein colocalizes with F-actin and promotes lamellipodia formation."
"3043"	"WBGene00003244"	"mig-12 was identified in screens for mutations that disrupt cell migrations; mig-12 mutations affect a number of cell migrations, including long-range migrations of the HSN motor neurons and the ALM and CAN neurons; mig-12 is likely to affect the general mechanics of cell migration, as mutants display defects in egg laying, locomotion, and vulval development; the molecular identity of mig-12 is not yet known."
"3044"	"WBGene00003245"	"mig-13 encodes a novel single-pass transmembrane protein with a N-terminal signal sequence and two motifs that have been implicated in protein-protein interactions: a CUB domain and a LDL receptor repeat; mig-13 affects the migration and thus the positioning of the Q neuroblasts and their descendants and also the anterior migration of the BDU neuron and may be a component of a global anterior/posterior migration system; a mig-13-gfp translational fusion protein is expressed in embryonic pharyngeal, hypodermal and anterior body neuronal precursors as well as in the cell bodies and axons of a number of neurons in the retrovascular ganglion and the ventral cord; mig-13 localizes to the plasma membrane;          mig-13 expression along the A/P axis is restricted by hox gene activity."
"3045"	"WBGene00003246"	"mig-14 encodes a novel, seven-transmembrane domain protein orthologous to Drosophila and human Wntless; mig-14 functions in many Wnt-related processes including endoderm induction and spindle orientation in the early embryo and later in vulval precursor cell fate specification; in the early embryo, mig-14 activity is required within Wnt-signaling cells, consistent with its proposed role in regulation of Wnt secretion; mig-14 also affects the migration of several different cell types during development including the Q neuroblasts along the anterior/posterior axis of the body, the distal tip cells in the gonad, the HSN, and the male linker cell; mig-14 is required for the expression of mab-5 which along with lin-39 regulates migration of cells in the Q lineages; mig-14 also acts independently of mab-5 to affect the final positioning of the Q descendants."
"3046"	"WBGene00003247"	"mig-15 encodes the C. elegans ortholog of vertebrate Nck-interacting kinase (NIK) which belongs to the STE20/germinal center kinase (GCK) family; MIG-15 is required for normal axon pathfinding, and to inhibit premature branching of commissures; RNAi of mig-15 and pat-3, which encodes a beta1A integrins, results in similar axonal defects, and mutations in ina-1, which encodes an alpha integrin chain, enhances the commissural phenotype of mig-15 mutations; MIG-15 also regulates multiple aspects Q cell behavior, including initial Q cell polarization (direction of lamellipodium extension) and maintenance of that polarity, as well as migration of the Q cells and their descendants; genetic mosaic analyses indicate that MIG-15 likely acts cell autonomously at least in AQR and PQR to regulate their migration; MIG-15 physically interacts with the cytoplasmic domain of the beta1A integrin, PAT-3."
"3047"	"WBGene00003248"	"mig-17 encodes a secreted metalloprotease that is a member of the ADAM (A Disintegrin And Metalloprotease) protein family; MIG-17 activity is required for proper migration of gonadal leader cells, namely the hermaphrodite distal tip cells (DTCs) and the male linker cell (MLC); a MIG-17::GFP translational fusion protein is first detected in late embryos with expression continuing through adulthood; expression is initially seen on the pseudocoelomic face of body wall muscles and then on the surface of the gonad, when the DTCs migrate on the lateral hypodermis towards the dorsal muscles; proper MIG-17 localization and glycosylation requires activity of MIG-23, a membrane-bound nucleoside diphosphatase, as well as activity of COGC-3 and COGC-1, two members of the conserved oligomeric Golgi complex; expression studies with MIG-17 deletion derivatives indicate that MIG-17 is expressed by the body wall muscles and then localizes to the DTCs where its activity is sufficient for guiding DTC migration."
"3048"	"WBGene00003249"	""
"3049"	"WBGene00003250"	""
"3050"	"WBGene00003251"	"mig-20 was identified in screens for mutations that cause one of the two gonadal distal tip cells (DTCs) to migrate differently than the other; the mig-20 mutation generally affects migration of the posterior DTC more often than the anterior DTC, but anterior defects are enhanced in mig-20; mig-18 double mutants; the mig-20 mutation also affects HSN, QR.pa, and ccLa/p migrations and causes defects in locomotion, egg laying, and male tail development; mig-20 locomotory defects are enhanced by mutations in mig-14 and mig-19."
"3051"	"WBGene00003252"	"mig-21 encodes a thrombospondin repeat-containing single-pass transmembrane protein; MIG-21 functions cell autonomously in the Q neuroblasts, and in parallel with UNC-40/DCC, to regulate the initial polarization and asymmetric migration of the Q neuroblasts and thus determine the threshold for EGL-20-mediated Wnt signaling that, in turn, regulates expression of mab-5 and the extent of posteriorly directed cell migration; mig-21 is transiently expressed in QL and QR during the L1 larval stage when the initial polarization and migration of the Q neuroblasts occurs and in body wall muscle throughout post-embryonic development."
"3052"	"WBGene00003253"	""
